Name,Target_values,Predicted Target_values,x6,x7,x10,Set
1,1.854766065,1.8487913212999996,1.3706460210660538,0.176108240129612,-1.1229652157256584,Training
2,2.034511341,1.9206894316999996,1.517599156897346,0.176108240129612,-1.1229652157256584,Training
3,0.860667495,0.8414894998499998,0.4500784336064379,-1.1153521874875427,-0.09358043464380479,Training
5,0.952469022,0.9704260208,0.21649600341539532,0.176108240129612,-0.09358043464380479,Training
6,0.308776518,0.3604701675000001,-0.6823386626736853,-1.1153521874875427,0.9358043464380488,Training
7,0.982261986,1.0067635828000001,0.34414348230523334,0.176108240129612,-0.09358043464380479,Training
10,0.515551116,0.5052842118499998,-0.8876082799070332,-1.1153521874875427,0.9358043464380488,Training
11,0.515551116,0.4431800067,-0.603810984544756,-1.1153521874875427,0.9358043464380488,Training
13,2.221390241,2.0938920906000007,1.2067171822142946,1.4675686677467665,-1.1229652157256584,Training
17,1.902644865,1.9504566713999996,1.1689349160856344,1.4675686677467665,-1.1229652157256584,Training
19,1.16234335,1.49231379085,0.3648394572338841,0.176108240129612,-1.1229652157256584,Training
20,1.989080521,1.8141520461499994,0.2381706669281605,1.4675686677467665,-1.1229652157256584,Training
21,2.801329141,2.473729968199999,1.0543650075237514,1.4675686677467665,-1.1229652157256584,Training
24,0.998633019,0.9799326200499999,0.20170193600415456,0.176108240129612,-0.09358043464380479,Training
25,1.031375085,1.0090454592000002,0.26844413526685795,0.176108240129612,-0.09358043464380479,Training
28,0.515838419,0.5053847679,-0.903075683525515,-1.1153521874875427,0.9358043464380488,Training
29,0.916777853,0.8723501967499997,0.5498465759700603,-1.1153521874875427,-0.09358043464380479,Training
30,0.837770564,0.7308090951499999,-1.0867981461398035,0.176108240129612,0.9358043464380488,Training
31,0.942297022,0.9602150210999998,0.18716755534616783,0.176108240129612,-0.09358043464380479,Training
33,0.39762592,0.38558034420000015,-1.7178657338897416,-1.1153521874875427,1.9651891275199025,Training
34,1.178714383,1.0313865304999996,-1.674822380909058,1.4675686677467665,-0.09358043464380479,Training
37,0.329517076,0.3583368066000001,-1.5828306582738383,-1.1153521874875427,1.9651891275199025,Training
4,1.026447198,0.8723501967499997,0.5609557732212016,-1.1153521874875427,-0.09358043464380479,Validation
8,1.129601283,1.0067635828000001,0.33001906916918333,0.176108240129612,-0.09358043464380479,Validation
9,1.047746118,1.0136618590000002,0.32346945241937436,0.176108240129612,-0.09358043464380479,Validation
12,0.44305174,0.3604845326500001,-0.7714141758541635,-1.1153521874875427,0.9358043464380488,Validation
14,2.138192104,2.0938920906000007,1.1930914621853859,1.4675686677467665,-1.1229652157256584,Validation
15,1.883806797,1.9504566713999996,1.1793298073421445,1.4675686677467665,-1.1229652157256584,Validation
16,2.091025544,1.9504566713999996,1.1671891163983863,1.4675686677467665,-1.1229652157256584,Validation
18,2.312908191,2.0938920906000007,1.207031406003933,1.4675686677467665,-1.1229652157256584,Validation
22,2.391560251,2.473729968199999,1.06891255969857,1.4675686677467665,-1.1229652157256584,Validation
23,2.011592734,2.473729968199999,1.061932078609836,1.4675686677467665,-1.1229652157256584,Validation
26,1.006818535,0.9704260208,0.22171667205023005,0.176108240129612,-0.09358043464380479,Validation
27,1.694401925,1.8487913212999996,1.4027806431545076,0.176108240129612,-1.1229652157256584,Validation
32,0.965415203,0.9704260208,0.22643201888557932,0.176108240129612,-0.09358043464380479,Validation
35,0.410599034,0.38558034420000015,-1.8513217082916746,-1.1153521874875427,1.9651891275199025,Validation
36,0.321084552,0.38558034420000015,-1.8542836673240475,-1.1153521874875427,1.9651891275199025,Validation
